finess;numero_finess_ej;raison_sociale;raison_sociale_longue;complement_raison_sociale;complement_distribution;numero_voie;type_voie;libelle_voie;complement_voie;lieu_dit_bp;commune;code_commune;departement;libelle_departement;ligne_acheminement;telephone;telecopie;categorie_etablissement;libelle_categorie_etablissement;categorie_agregat_etablissement;libelle_categorie_agregat_etablissement;numero_siret;code_ape;code_mft;libelle_mft;code_sph;libelle_sph;date_ouverture;date_autorisation;date_mise_a_jour_structure;numero_education_nationale;coordxet;coordyet;sourcecoordet;date_mise_a_jour_coordonnees;nom_officiel_commune;code_officiel_region;nom_officiel_region;code_officiel_epci;nom_officiel_epci;adresse;coord
770014611;770021145;CMP WINNICOTT;;;;3;R;PIERRE MENDES FRANCE;B;;468;77468;77;SEINE ET MARNE;77200 TORCY;0160059620;0160059622;156;Centre Médico-Psychologique (C.M.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;8610Z;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;1998-03-23;1998-03-23;2024-03-15;;674516.8;6860149.4;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Torcy;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;3 R PIERRE MENDES FRANCE;48.84088952228994, 2.652796764762631
770014264;750721334;SAAD CRF VAIRES SUR MARNE;SAAD CRF VAIRES SUR MARNE;;;10;AV;DES MESANGES;;;479;77479;77;SEINE ET MARNE;77360 VAIRES SUR MARNE;0160082632;0160082511;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;77567227215320;8810A;01;Etablissement Tarif Libre;;;1997-05-30;1997-05-30;2018-06-19;;673632.2;6864111.2;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Vaires-sur-Marne;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;10 AV DES MESANGES;48.87648279390638, 2.6404986864684687
770023570;770023562;CDS MEDICO DENTAIRE DE TORCY;CDS MEDICO DENTAIRE DE TORCY;;;20;R;PIERRE MENDES FRANCE;;;468;77468;77;SEINE ET MARNE;77200 TORCY;0601590910;;124;Centre de Santé;2206;Centres de Santé;88467346800010;;36;Tarifs conventionnels assurance maladie;;;2020-07-29;2020-07-29;2020-07-29;;674543.1;6859894.5;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Torcy;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;20 R PIERRE MENDES FRANCE;48.83859818020359, 2.6531703464170744
770023455;770023448;CDS DENTAIRE ORALEXPERT;CDS DENTAIRE ORALEXPERT;;;10;AV;DES CHENES;;;514;77514;77;SEINE ET MARNE;77270 VILLEPARISIS;0652319450;;124;Centre de Santé;2206;Centres de Santé;88118026900014;;36;Tarifs conventionnels assurance maladie;;;2020-06-08;2020-06-08;2020-06-22;;670873.1;6872292.2;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Villeparisis;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;10 AV DES CHENES;48.94993263835861, 2.6023196872007492
770021251;440052041;HAD NORD SEINE ET MARNE;HOSPITALISATION A DOMICILE NORD SEINE ET MARNE;;;2;BD;MICHAEL FARADAY;;;449;77449;77;SEINE ET MARNE;77700 SERRIS;0160436722;;127;Hospitalisation à Domicile;1201;Traitements et Soins à Domicile;48443411300136;;07;ARS établissements de santé non financés dotation globale;0;Non concerné;2016-11-17;2016-05-25;2018-01-10;;684645.5;6859932.9;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Serris;11;Île-de-France;247700339;Communauté d'agglomération Val d'Europe Agglomération;2 BD MICHAEL FARADAY;48.8392634040487, 2.7908051259957
770017820;770017812;MAISONS RELAIS;;;;9;R;DES TOURNELLES;;;108;77108;77;SEINE ET MARNE;77500 CHELLES;0668564321;;258;Maisons Relais - Pensions de Famille;4607;Logements en Structure Collective;33492592200018;5590Z;01;Etablissement Tarif Libre;;;1985-07-22;1995-07-22;2024-03-13;;670138.3;6864207.8;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Chelles;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;9 R DES TOURNELLES;48.877198980490626, 2.5928564963536678
770021566;350046405;RESIDENCE SOCIALE ESPACIL;;;;8;R;DU DOCTEUR CALMETTE;;;108;77108;77;SEINE ET MARNE;77500 CHELLES;0160204574;;259;Autre Résidence Sociale (hors Maison Relais, Pension de Fami;4607;Logements en Structure Collective;30249439800035;;01;Etablissement Tarif Libre;;;2016-01-04;2016-01-04;2023-04-20;;669703.3;6863678.9;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Chelles;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;8 R DU DOCTEUR CALMETTE;48.87242229792744, 2.5869634013057503
770024016;770024008;SAAD LB SERVICES;SAAD LB SERVICES;;;57;AV;FRANKLIN ROOSEVELT;B;;014;77014;77;SEINE ET MARNE;77210 AVON;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;51441110700030;;01;Etablissement Tarif Libre;;;2014-12-28;2014-12-28;2021-05-17;;679427.7;6812895.2;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Avon;11;Île-de-France;200072346;Communauté d'agglomération du Pays de Fontainebleau;57 AV FRANKLIN ROOSEVELT;48.416017993043255, 2.721973031139601
770022044;750808511;ADOMA HUAS PROVINS;;;;;R;PIERRE EUGENE CLAIRIN;;;379;77379;77;SEINE ET MARNE;77160 PROVINS;0765166552;;216;Résidence Hôtelière à Vocation Sociale (R.H.V.S.);4601;Etablissements pour Adultes et Familles en Difficulté;78805803008811;;99;Indéterminé;;;2017-07-01;2017-07-01;2024-05-13;;721409.7;6828272.7;2,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Provins;11;Île-de-France;200037133;Communauté de communes du Provinois;R PIERRE EUGENE CLAIRIN;48.55432627917323, 3.2901075483750195
770019727;750045692;MAISON RELAIS;;;;17;BD;MENDES FRANCE;;;058;77058;77;SEINE ET MARNE;77600 BUSSY ST GEORGES;0178127749;0178127749;258;Maisons Relais - Pensions de Famille;4607;Logements en Structure Collective;78431407200066;9499Z;01;Etablissement Tarif Libre;;;2010-12-01;2010-12-01;2024-03-13;;678613.5;6859402.6;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Bussy-Saint-Georges;11;Île-de-France;247700594;Communauté d'agglomération Marne et Gondoire;17 BD MENDES FRANCE;48.83432230459435, 2.7086504273622447
770016384;770002004;MAISON DEPARTEMENTALE DES SOLIDARITES;MAISON DEPARTEMENTALE DES SOLIDARITES DE MELUN VAL DE SEINE;VAL DE SEINE;DIRECTEUR : MR VILLE MICHEL;750;AV;SAINT JUST;;ZI VAUX LE PENIL;487;77487;77;SEINE ET MARNE;77000 VAUX LE PENIL;0164106367;0164106249;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;22770001000209;8621Z;01;Etablissement Tarif Libre;;;2007-01-15;2007-01-15;2010-11-23;;676855.7;6826023.7;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Vaux-le-Pénil;11;Île-de-France;247700057;Communauté d'agglomération Melun Val de Seine;750 AV SAINT JUST;48.53403568271531, 2.6865093513610887
770020725;770020717;MSP UNIVERSITAIRE DE FONTAINEBLEAU;MSP UNIVERSITAIRE DE FONTAINEBLEAU;;;17;R;ANNE MARIE JAVOUHEY;B;;186;77186;77;SEINE ET MARNE;77300 FONTAINEBLEAU;0185481234;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;;8621Z;01;Etablissement Tarif Libre;;;2015-04-20;2015-04-20;2022-07-01;;677829.1;6812513.8;2,ATLASANTE,87,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Fontainebleau;11;Île-de-France;200072346;Communauté d'agglomération du Pays de Fontainebleau;17 R ANNE MARIE JAVOUHEY;48.412534141702395, 2.700388305540562
770690170;770000404;IME EPMS DE CHANCEPOIX;INSTITUT MEDICO EDUCATIF IME EPMS DE CHANCEPOIX;;;;;;;CHANCEPOIX;099;77099;77;SEINE ET MARNE;77570 CHATEAU LANDON;0164455580;0164281760;183;Institut Médico-Educatif (I.M.E.);4101;Etab.Educ.Spéciale pour Déficients Mentaux et Handicapés;26770032600015;8710B;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1946-01-01;2017-01-03;2020-01-24;0770144N;678082.1;6785621.5;3,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Château-Landon;11;Île-de-France;200023919;Communauté de communes Gâtinais Val de Loing;;48.17058565178221, 2.7051641894265717
770812303;770812295;SAAD ASSAD DE TRILPORT;SAAD ASSAD DE TRILPORT;;;82;R;DE MONTCEAUX;B;;475;77475;77;SEINE ET MARNE;77470 TRILPORT;0160094494;0160410335;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;31146328500024;;08;Président du Conseil Départemental;;;2008-05-30;2008-05-30;2021-03-26;;696356.7;6872942.5;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Trilport;11;Île-de-France;200072130;Communauté d'agglomération du Pays de Meaux;82 R DE MONTCEAUX;48.956429645000945, 2.950250672802278
770812956;770812949;SAAD CCAS SAINT JEAN DEUX;CTRE COM ACTION SOCIALE SAINT JEAN DEUX;;;;;MAIRIE;;;415;77415;77;SEINE ET MARNE;77660 ST JEAN LES DEUX JUMEAUX;0164359012;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;26770347800011;;01;Etablissement Tarif Libre;;;1980-01-01;1980-01-01;2021-06-07;;701405.8;6872383.5;4,ATLASANTE,.,ADMIN-EXPRESS-2023,LAMBERT_93_METROPOLE;2024-09-03;Saint-Jean-les-Deux-Jumeaux;11;Île-de-France;200090504;Communauté d'agglomération Coulommiers Pays de Brie;MAIRIE;48.95141167350334, 3.01919437102748
770803377;940017304;EHPAD LA FORESTIERE;EHPAD LA FORESTIERE;;;95;R;DE LA MAIRIE;;;006;77006;77;SEINE ET MARNE;77630 ARBONNE LA FORET;0164142440;0164140699;500;Etablissement d'hébergement pour personnes âgées dépendantes;4401;Etablissements d'Hébergement pour Personnes Âgées;38324753300177;8730A;45;ARS/PCD, Tarif partiel, habilité aide sociale sans PUI;;;1904-04-04;2017-01-03;2019-04-11;;667861.6;6812730.8;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Arbonne-la-Forêt;11;Île-de-France;200072346;Communauté d'agglomération du Pays de Fontainebleau;95 R DE LA MAIRIE;48.41406962494156, 2.5656763055264986
770803989;770000925;CTRE READAPTATION CARDIAQUE DE LA BRIE;CENTRE DE READAPTATION CARDIAQUE DE LA BRIE  LES GRANDS PRES;LES GRANDS PRES;;27;R;SAINTE CHRISTINE;;;510;77510;77;SEINE ET MARNE;77174 VILLENEUVE ST DENIS;0160435959;0160430747;109;Etablissement de santé privé autorisé en SSR;1107;Etablissements de santé privé autorisés en SSR;38962736500023;8610Z;07;ARS établissements de santé non financés dotation globale;0;Non concerné;1995-09-25;1991-10-09;2015-08-05;;684955.1;6857455.1;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Villeneuve-Saint-Denis;11;Île-de-France;247700339;Communauté d'agglomération Val d'Europe Agglomération;27 R SAINTE CHRISTINE;48.81698683958166, 2.7951107963596917
770813798;770700029;IEM ELLEN POIDATZ;INSTITUT D EDUCATION MOTRICE ELLEN POIDATZ;;;1;R;ELLEN POIDATZ;;;407;77407;77;SEINE ET MARNE;77310 ST FARGEAU PONTHIERRY;0160658282;0164381560;192;Institut d'éducation motrice;4103;Etablissements d'Education Spéciale pour Handicapés Moteurs;78500313800019;;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1988-04-04;2017-01-03;2017-10-16;0770635X;664954.8;6828272.0;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Saint-Fargeau-Ponthierry;11;Île-de-France;247700057;Communauté d'agglomération Melun Val de Seine;1 R ELLEN POIDATZ;48.55372583564295, 2.5251311783560473
770813996;770813988;FJT DE SENART MOISSY CRAMAYEL RELAIS J;;;;81;R;DE GRENADE;;;296;77296;77;SEINE ET MARNE;77550 MOISSY CRAMAYEL;0164885451;0164883251;257;Foyer de Jeunes Travailleurs (résidence sociale ou non);4602;Autres Etablissements Sociaux d'Hébergement et d'Accueil;33475052800062;;01;Etablissement Tarif Libre;;;2000-10-26;1904-04-04;2023-04-20;;668646.5;6836841.2;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Moissy-Cramayel;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;81 R DE GRENADE;48.63099599445693, 2.5745277093182786
770816791;770002004;CENTRE DE PMI MEZEREAUX;;;;26;R;DES MEZEREAUX;;;288;77288;77;SEINE ET MARNE;77000 MELUN;0164097655;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;;;01;Etablissement Tarif Libre;;;1904-04-04;1904-04-04;2004-12-22;;675781.7;6827694.4;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Melun;11;Île-de-France;247700057;Communauté d'agglomération Melun Val de Seine;26 R DES MEZEREAUX;48.549025288425916, 2.6718680956012477
770816676;770002004;CENTRE DE PMI;;;;112;ALL;DE LA JUSTICE;;;152;77152;77;SEINE ET MARNE;77190 DAMMARIE LES LYS;0164370260;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;;;01;Etablissement Tarif Libre;;;1904-04-04;1904-04-04;2004-12-21;;671550.1;6823236.5;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Dammarie-les-Lys;11;Île-de-France;247700057;Communauté d'agglomération Melun Val de Seine;112 ALL DE LA JUSTICE;48.50875178379025, 2.614829932427402
770815595;770815587;"CLUB ""LA BRECHE""";"CLUB ET EQUIPE DE PREVENTION ""LA BRECHE""";;;23;R;DE LA MAISON ROUGE;;;258;77258;77;SEINE ET MARNE;77185 LOGNES;0160284266;0160282332;286;Club Equipe de Prévention;4504;Services Concourant à la Protection de l'Enfance;32025447700039;8899A;10;Autorité Conjointe Préfet ou ARS et PCD (1 arrêté);;;1992-01-01;2017-01-03;2021-12-17;;672809.7;6859249.6;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Lognes;11;Île-de-France;200057958;Communauté d'agglomération Paris - Vallée de la Marne;23 R DE LA MAISON ROUGE;48.83272761098716, 2.629595725132001
780007894;780007886;SARL PHARMACIE DUMOLLARD;SARL PHARMACIE DUMOLLARD;;;;;;;;242;78242;78;YVELINES;78330 FONTENAY LE FLEURY;0130454964;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;53482227500010;;01;Etablissement Tarif Libre;;;2011-12-01;1965-12-11;2024-09-03;;629916.4;6857184.8;4,ATLASANTE,.,ADMIN-EXPRESS-2023,LAMBERT_93_METROPOLE;2024-09-03;Fontenay-le-Fleury;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);;48.81092245407583, 2.0456542289330444
780011995;780011987;PHARMACIE DE LA GARE;PHARMACIE DE LA GARE;;;28;AV;DU 19 MARS 1962;;;490;78490;78;YVELINES;78370 PLAISIR;0130553070;0130542429;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;52411765200015;;01;Etablissement Tarif Libre;;;2022-10-01;1967-07-12;2024-06-04;;622340.3;6859561.6;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Plaisir;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;28 AV DU 19 MARS 1962;48.83142829976426, 1.9420667295376506
780011292;780011284;PHARMACIE DE LA MAIRIE;PHARMACIE DE LA MAIRIE;;;99;R;PAUL DOUMER;;;440;78440;78;YVELINES;78130 LES MUREAUX;0134740418;0134740433;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;48147995400010;;01;Etablissement Tarif Libre;;;2021-06-15;1943-06-30;2024-03-16;;620262.9;6877562.6;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Les Mureaux;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;99 R PAUL DOUMER;48.99303781171274, 1.9103868742541619
780007530;780007522;PHARMACIE LE VILLAGE;PHARMACIE LE VILLAGE;;;1;CHE;DES VIGNES;;;208;78208;78;YVELINES;78990 ELANCOURT;0130661633;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;50776238300010;;01;Etablissement Tarif Libre;;;2008-07-15;1985-10-23;2023-12-23;;623338.1;6854258.6;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Élancourt;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;1 CHE DES VIGNES;48.78385885127134, 1.9566123635437067
780003141;780804449;RELAIS L'ETAPE / JEUNES DES PRES;;;;16;ALL;DES BOUTONS D OR;;;423;78423;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;0130431443;0130436915;177;Maison d'Enfants à Caractère Social;4501;Etablissements de l'Aide Sociale à l'Enfance;31447842100022;8790A;08;Président du Conseil Départemental;;;1998-12-08;2017-01-03;2022-04-28;;629193.4;6853709.6;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-le-Bretonneux;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;16 ALL DES BOUTONS D OR;48.77959088279455, 2.0363874014470373
780011094;780011086;PHARMACIE DE LA MARE CAILLON;PHARMACIE DE LA MARE CAILLON;;;;AV;DU LYCEE;;;423;78423;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;0130641946;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;81446832800012;;01;Etablissement Tarif Libre;;;2021-10-11;1984-04-11;2024-07-10;;629087.4;6851879.0;2,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-le-Bretonneux;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;AV DU LYCEE;48.763116256106365, 2.035249347749281
780011110;780011102;SELARL PHARMACIE DES TROIS COMMUNES;SELARL PHARMACIE DES TROIS COMMUNES;;;;PL;DES CAUSSES;;;423;78423;78;YVELINES;78180 MONTIGNY LE BRETONNEUX;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;39065443200017;;01;Etablissement Tarif Libre;;;2017-04-01;1992-09-11;2022-03-02;;630423.8;6852446.9;2,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montigny-le-Bretonneux;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;PL DES CAUSSES;48.768369008737594, 2.053336400542818
780004594;780004586;PHARM'ABLIS;PHARM'ABLIS;;;2;PL;DES FETES;;;003;78003;78;YVELINES;78660 ABLIS;;0183719406;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;88263953700019;;01;Etablissement Tarif Libre;;;2022-04-01;2001-05-18;2024-05-08;;614014.3;6824526.9;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Ablis;11;Île-de-France;200073344;Communauté d'agglomération Rambouillet Territoires;2 PL DES FETES;48.51528137110581, 1.8356968221718295
780008280;780008272;PHARMACIE BOULANGER-CANTEGRIT;PHARMACIE BOULANGER-CANTEGRIT;;;;R;DE LA MARE DE TROUX;;;297;78297;78;YVELINES;78280 GUYANCOURT;0130579799;0130579799;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;38860773100014;;01;Etablissement Tarif Libre;;;1992-07-08;1986-05-05;2024-08-30;;630418.9;6854134.0;2,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Guyancourt;11;Île-de-France;200058782;Communauté d'agglomération de Saint-Quentin-en-Yvelines;R DE LA MARE DE TROUX;48.78354091869567, 2.0529944491491023
780010492;780010484;PHARMACIE DU MESNIL;PHARMACIE DU MESNIL;;;111;AV;DE POISSY;;;396;78396;78;YVELINES;78600 LE MESNIL LE ROI;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;52393847000011;;01;Etablissement Tarif Libre;;;2010-10-01;1951-07-12;2022-02-08;;636127.1;6871821.5;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Le Mesnil-le-Roi;11;Île-de-France;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;111 AV DE POISSY;48.94318800869557, 2.1280187752257254
780023867;780023859;MSP DE L'ETOILE;MAISON DE SANTE PLURIDISCIPLINAIRE;;;26;R;DU 8 MAI 1945;;;498;78498;78;YVELINES;78300 POISSY;;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;82768653600026;8621Z;01;Etablissement Tarif Libre;;;2016-03-29;2016-03-29;2022-06-02;;629822.7;6870056.9;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Poissy;11;Île-de-France;200059889;Communauté urbaine Grand Paris Seine et Oise;26 R DU 8 MAI 1945;48.926663958493705, 2.042252493115221
780012712;780012704;PHARMACIE CENTRALE RAMBOUILLET;PHARMACIE CENTRALE RAMBOUILLET;;;37;R;DU GENERAL DE GAULLE;;;517;78517;78;YVELINES;78120 RAMBOUILLET;0134830032;0134833367;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;84852331200017;;01;Etablissement Tarif Libre;;;2022-03-01;1943-01-08;2024-07-02;;613182.0;6838968.0;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Rambouillet;11;Île-de-France;200073344;Communauté d'agglomération Rambouillet Territoires;37 R DU GENERAL DE GAULLE;48.64505858052854, 1.82151040548864
780012399;780130027;CLIC DE HOUDAN;CLIC DE HOUDAN;;;42;R;DE PARIS;;;310;78310;78;YVELINES;78550 HOUDAN;0130461821;0130469820;463;Centres Locaux Information Coordination P.A .(C.L.I.C.);4606;Centres de ressources;26780234600077;;01;Etablissement Tarif Libre;;;1999-11-15;2001-11-23;2019-04-10;;597207.6;6855669.0;1,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Houdan;11;Île-de-France;247800550;Communauté de communes du Pays Houdanais (CCPH);42 R DE PARIS;48.792907272432515, 1.6006945600447138
780022794;780000089;CENTRE EUROSCANIRM-HOUDAN;CENTRE EUROSCANIRM-HOUDAN;HOPITAL LOCAL DE HOUDAN;HOPITAL LOCAL DE HOUDAN;42;R;DE PARIS;;;310;78310;78;YVELINES;78550 HOUDAN;0609133476;;698;Autre Etablissement Loi Hospitalière;1205;Autres Etablissements Relevant de la Loi Hospitalière;39754563300034;;02;Autorité Ministérielle;0;Non concerné;2010-07-23;2010-06-25;2024-03-15;;597207.6;6855669.0;1,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Houdan;11;Île-de-France;247800550;Communauté de communes du Pays Houdanais (CCPH);42 R DE PARIS;48.792907272432515, 1.6006945600447138
780015095;780015087;SELAS PHARMACIE PELLEGRIN;SELAS PHARMACIE PELLEGRIN;;;10;R;GEORGES CLEMENCEAU;;;646;78646;78;YVELINES;78000 VERSAILLES;0139501289;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;82471936300015;;01;Etablissement Tarif Libre;;;2017-01-15;1943-01-08;2024-03-05;;636276.1;6856371.2;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Versailles;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);10 R GEORGES CLEMENCEAU;48.80426560611536, 2.1323702524606314
780015491;780015483;PHARMACIE CAPLAIN-FAUCHILLE;PHARMACIE CAPLAIN-FAUCHILLE;;;73;R;DE LA PAROISSE;;;646;78646;78;YVELINES;78000 VERSAILLES;0139500330;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;43358064400014;;01;Etablissement Tarif Libre;;;2000-10-26;1965-08-20;2023-10-24;;636439.1;6856562.6;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Versailles;11;Île-de-France;247800584;Communauté d'agglomération Versailles Grand Parc (CAVGP);73 R DE LA PAROISSE;48.80600296886402, 2.1345608323684435
